"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","location","status","depth","successful.count","successful.length"
"2021-03_West-Coast_BOSS","78","20210309_0735-1530_TOP_0016_0001.mp4","0.22383","Mullidae","Upeneichthys","vlamingii",1,"-34.1182","114.841","20210309","West Coast","No-take","46.7","Yes","No"
"2021-03_West-Coast_BOSS","78","20210309_0735-1530_TOP_0016_0001.mp4","1.04549","Pomacentridae","Chromis","klunzingeri",7,"-34.1182","114.841","20210309","West Coast","No-take","46.7","Yes","No"
"2021-03_West-Coast_BOSS","78","20210309_0735-1530_TOP_0016_0001.mp4","0.36397","Scorpididae","Neatypus","obliquus",8,"-34.1182","114.841","20210309","West Coast","No-take","46.7","Yes","No"
"2021-03_West-Coast_BOSS","79","20210310_0737-1601_TOP_0044.mp4","0.75631","Labridae","Coris","auricularis",2,"-34.0875","114.783","20210310","West Coast","No-take","63.5","Yes","No"
"2021-03_West-Coast_BOSS","79","20210310_0737-1601_TOP_0044.mp4","1.48231","Labridae","Suezichthys","bifurcatus",1,"-34.0875","114.783","20210310","West Coast","No-take","63.5","Yes","No"
"2021-03_West-Coast_BOSS","79","20210310_0737-1601_TOP_0044.mp4","1.87104","Scorpididae","Neatypus","obliquus",11,"-34.0875","114.783","20210310","West Coast","No-take","63.5","Yes","No"
"2021-03_West-Coast_BOSS","79","20210310_0737-1601_TOP_0044.mp4","2.45912","Serranidae","Caesioperca","spp",6,"-34.0875","114.783","20210310","West Coast","No-take","63.5","Yes","No"
"2021-03_West-Coast_BOSS","79","20210310_0737-1601_TOP_0044.mp4","0.49994","SUS","SUS","SUS",1,"-34.0875","114.783","20210310","West Coast","No-take","63.5","Yes","No"
"2021-03_West-Coast_BOSS","8","20210309_0735-1530_TOP_0024_0001.mp4","0.24636","Glaucosomatidae","Glaucosoma","hebraicum",1,"-34.0554","114.851","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","8","20210309_0735-1530_TOP_0024_0001.mp4","2.72578","Labridae","Coris","auricularis",1,"-34.0554","114.851","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","8","20210309_0735-1530_TOP_0024_0001.mp4","2.72578","Labridae","Ophthalmolepis","lineolatus",4,"-34.0554","114.851","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","8","20210309_0735-1530_TOP_0024_0001.mp4","0.30475","Labridae","Pseudolabrus","biserialis",2,"-34.0554","114.851","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","8","20210309_0735-1530_TOP_0024_0001.mp4","1.43115","Mullidae","Upeneichthys","vlamingii",1,"-34.0554","114.851","20210309","West Coast","No-take","42.5","Yes","No"
"2021-03_West-Coast_BOSS","80","20210309_0735-1530_TOP_0017_0001.mp4","1.19258","Gerreidae","Parequula","melbournensis",3,"-34.1034","114.832","20210309","West Coast","No-take","46.6","Yes","No"
"2021-03_West-Coast_BOSS","80","20210309_0735-1530_TOP_0017_0001.mp4","0.78773","Labridae","Austrolabrus","maculatus",1,"-34.1034","114.832","20210309","West Coast","No-take","46.6","Yes","No"
"2021-03_West-Coast_BOSS","80","20210309_0735-1530_TOP_0017_0001.mp4","0.32977","Labridae","Coris","auricularis",1,"-34.1034","114.832","20210309","West Coast","No-take","46.6","Yes","No"
"2021-03_West-Coast_BOSS","80","20210309_0735-1530_TOP_0017_0001.mp4","2.99438","Labridae","Ophthalmolepis","lineolatus",2,"-34.1034","114.832","20210309","West Coast","No-take","46.6","Yes","No"
"2021-03_West-Coast_BOSS","80","20210309_0735-1530_TOP_0017_0001.mp4","0.96513","Labridae","Pseudolabrus","biserialis",6,"-34.1034","114.832","20210309","West Coast","No-take","46.6","Yes","No"
"2021-03_West-Coast_BOSS","80","20210309_0735-1530_TOP_0017_0001.mp4","2.58314","Monacanthidae","Meuschenia","galii",1,"-34.1034","114.832","20210309","West Coast","No-take","46.6","Yes","No"
"2021-03_West-Coast_BOSS","80","20210309_0735-1530_TOP_0017_0001.mp4","1.12501","Pempherididae","Parapriacanthus","elongatus",65,"-34.1034","114.832","20210309","West Coast","No-take","46.6","Yes","No"
"2021-03_West-Coast_BOSS","80","20210309_0735-1530_TOP_0017_0001.mp4","0.08008","Pomacentridae","Chromis","klunzingeri",2,"-34.1034","114.832","20210309","West Coast","No-take","46.6","Yes","No"
"2021-03_West-Coast_BOSS","80","20210309_0735-1530_TOP_0017_0001.mp4","1.38360","Scorpididae","Neatypus","obliquus",3,"-34.1034","114.832","20210309","West Coast","No-take","46.6","Yes","No"
"2021-03_West-Coast_BOSS","81","20210311_0735-1315_TOP_0014.mp4","1.72422","Labridae","Suezichthys","bifurcatus",4,"-34.0726","114.775","20210311","West Coast","No-take","67.3","Yes","No"
"2021-03_West-Coast_BOSS","82","20210310_0737-1601_TOP_0023.mp4","1.50790","Monacanthidae","Meuschenia","scaber",1,"-34.0964","114.759","20210310","West Coast","No-take","100","Yes","No"
"2021-03_West-Coast_BOSS","82","20210310_0737-1601_TOP_0023.mp4","0.96124","Pinguipedidae","Parapercis","ramsayi",1,"-34.0964","114.759","20210310","West Coast","No-take","100","Yes","No"
"2021-03_West-Coast_BOSS","83","20210309_0735-1530_TOP_0012_0001.mp4","1.53932","Labridae","Coris","auricularis",88,"-34.1341","114.838","20210309","West Coast","No-take","47.9","Yes","No"
"2021-03_West-Coast_BOSS","83","20210309_0735-1530_TOP_0012_0001.mp4","1.17312","Labridae","Eupetrichthys","angustipes",1,"-34.1341","114.838","20210309","West Coast","No-take","47.9","Yes","No"
"2021-03_West-Coast_BOSS","83","20210309_0735-1530_TOP_0012_0001.mp4","1.30547","Labridae","Ophthalmolepis","lineolatus",3,"-34.1341","114.838","20210309","West Coast","No-take","47.9","Yes","No"
"2021-03_West-Coast_BOSS","83","20210309_0735-1530_TOP_0012_0001.mp4","2.05316","Labridae","Pseudolabrus","biserialis",1,"-34.1341","114.838","20210309","West Coast","No-take","47.9","Yes","No"
"2021-03_West-Coast_BOSS","84","20210310_0737-1601_TOP_0031.mp4","0.24107","Chaetodontidae","Chelmonops","curiosus",1,"-34.1034","114.78","20210310","West Coast","No-take","69","Yes","No"
"2021-03_West-Coast_BOSS","84","20210310_0737-1601_TOP_0031.mp4","0.89478","Labridae","Suezichthys","bifurcatus",3,"-34.1034","114.78","20210310","West Coast","No-take","69","Yes","No"
"2021-03_West-Coast_BOSS","84","20210310_0737-1601_TOP_0031.mp4","0.89478","Serranidae","Caesioperca","spp",15,"-34.1034","114.78","20210310","West Coast","No-take","69","Yes","No"
"2021-03_West-Coast_BOSS","85","20210311_0735-1315_TOP_0013.mp4","1.72367","Labridae","Suezichthys","bifurcatus",3,"-34.0701","114.767","20210311","West Coast","No-take","76.3","Yes","No"
"2021-03_West-Coast_BOSS","85","20210311_0735-1315_TOP_0013.mp4","0.06256","SUS","SUS","SUS",2,"-34.0701","114.767","20210311","West Coast","No-take","76.3","Yes","No"
"2021-03_West-Coast_BOSS","86","20210309_0735-1530_TOP_0004_0001.mp4","2.29034","Labridae","Austrolabrus","maculatus",1,"-34.0774","114.865","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","86","20210309_0735-1530_TOP_0004_0001.mp4","2.44022","Labridae","Eupetrichthys","angustipes",1,"-34.0774","114.865","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","86","20210309_0735-1530_TOP_0004_0001.mp4","2.69269","Labridae","Ophthalmolepis","lineolatus",6,"-34.0774","114.865","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","86","20210309_0735-1530_TOP_0003_0001.mp4","1.74980","Labridae","Pseudolabrus","biserialis",3,"-34.0774","114.865","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","86","20210309_0735-1530_TOP_0004_0001.mp4","1.97253","Pomacentridae","Chromis","klunzingeri",4,"-34.0774","114.865","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","86","20210309_0735-1530_TOP_0003_0001.mp4","1.70865","Scorpididae","Neatypus","obliquus",3,"-34.0774","114.865","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","87","20210311_0735-1315_TOP_0021.mp4","0.91536","Labridae","Austrolabrus","maculatus",1,"-34.1259","114.805","20210311","West Coast","No-take","59.2","Yes","No"
"2021-03_West-Coast_BOSS","87","20210311_0735-1315_TOP_0021.mp4","2.84395","Labridae","Coris","auricularis",4,"-34.1259","114.805","20210311","West Coast","No-take","59.2","Yes","No"
"2021-03_West-Coast_BOSS","87","20210311_0735-1315_TOP_0021.mp4","2.53531","Labridae","Ophthalmolepis","lineolatus",2,"-34.1259","114.805","20210311","West Coast","No-take","59.2","Yes","No"
"2021-03_West-Coast_BOSS","87","20210311_0735-1315_TOP_0021.mp4","1.29157","Labridae","Pseudolabrus","biserialis",6,"-34.1259","114.805","20210311","West Coast","No-take","59.2","Yes","No"
"2021-03_West-Coast_BOSS","87","20210311_0735-1315_TOP_0021.mp4","2.84117","Odacidae","Siphonognathus","spp",1,"-34.1259","114.805","20210311","West Coast","No-take","59.2","Yes","No"
"2021-03_West-Coast_BOSS","87","20210311_0735-1315_TOP_0021.mp4","0.03976","Pomacentridae","Chromis","klunzingeri",1,"-34.1259","114.805","20210311","West Coast","No-take","59.2","Yes","No"
"2021-03_West-Coast_BOSS","87","20210311_0735-1315_TOP_0021.mp4","2.60149","Scorpididae","Neatypus","obliquus",1,"-34.1259","114.805","20210311","West Coast","No-take","59.2","Yes","No"
"2021-03_West-Coast_BOSS","87","20210311_0735-1315_TOP_0021.mp4","1.34190","SUS","SUS","SUS",4,"-34.1259","114.805","20210311","West Coast","No-take","59.2","Yes","No"
"2021-03_West-Coast_BOSS","88","20210309_0735-1530_TOP_0013_0001.mp4","0.13152","Labridae","Austrolabrus","maculatus",1,"-34.1351","114.827","20210309","West Coast","No-take","50.3","Yes","No"
"2021-03_West-Coast_BOSS","88","20210309_0735-1530_TOP_0013_0001.mp4","1.00573","Labridae","Coris","auricularis",2,"-34.1351","114.827","20210309","West Coast","No-take","50.3","Yes","No"
"2021-03_West-Coast_BOSS","88","20210309_0735-1530_TOP_0013_0001.mp4","1.32716","Labridae","Pseudolabrus","biserialis",3,"-34.1351","114.827","20210309","West Coast","No-take","50.3","Yes","No"
"2021-03_West-Coast_BOSS","88","20210309_0735-1530_TOP_0013_0001.mp4","0.87893","Pomacentridae","Chromis","klunzingeri",8,"-34.1351","114.827","20210309","West Coast","No-take","50.3","Yes","No"
"2021-03_West-Coast_BOSS","88","20210309_0735-1530_TOP_0013_0001.mp4","1.14114","Scorpididae","Neatypus","obliquus",7,"-34.1351","114.827","20210309","West Coast","No-take","50.3","Yes","No"
"2021-03_West-Coast_BOSS","88","20210309_0735-1530_TOP_0013_0001.mp4","0.30558","Serranidae","Caesioperca","spp",1,"-34.1351","114.827","20210309","West Coast","No-take","50.3","Yes","No"
"2021-03_West-Coast_BOSS","88","20210309_0735-1530_TOP_0013_0001.mp4","2.32566","Serranidae","Epinephelides","armatus",1,"-34.1351","114.827","20210309","West Coast","No-take","50.3","Yes","No"
"2021-03_West-Coast_BOSS","88","20210309_0735-1530_TOP_0013_0001.mp4","0.70292","SUS","SUS","SUS",3,"-34.1351","114.827","20210309","West Coast","No-take","50.3","Yes","No"
"2021-03_West-Coast_BOSS","89","20210310_0737-1601_TOP_0036.mp4","2.49277","SUS","SUS","SUS",1,"-34.0945","114.775","20210310","West Coast","No-take","72.3","Yes","No"
"2021-03_West-Coast_BOSS","9","20210311_0735-1315_TOP_0023.mp4","0.85252","Labridae","Pseudolabrus","biserialis",5,"-34.1175","114.813","20210311","West Coast","No-take","51.7","Yes","No"
"2021-03_West-Coast_BOSS","9","20210311_0735-1315_TOP_0023.mp4","0.85252","Pomacentridae","Chromis","klunzingeri",1,"-34.1175","114.813","20210311","West Coast","No-take","51.7","Yes","No"
"2021-03_West-Coast_BOSS","9","20210311_0735-1315_TOP_0023.mp4","2.86898","Scorpididae","Neatypus","obliquus",20,"-34.1175","114.813","20210311","West Coast","No-take","51.7","Yes","No"
"2021-03_West-Coast_BOSS","9","20210311_0735-1315_TOP_0023.mp4","0.01613","SUS","SUS","SUS",19,"-34.1175","114.813","20210311","West Coast","No-take","51.7","Yes","No"
"2021-03_West-Coast_BOSS","90","20210310_0737-1601_TOP_0020.mp4","0.07925","Mullidae","Parupeneus","chrysopleuron",1,"-34.1003","114.731","20210310","West Coast","No-take","122","Yes","No"
"2021-03_West-Coast_BOSS","90","20210310_0737-1601_TOP_0020.mp4","0.81498","SUS","SUS","SUS",2,"-34.1003","114.731","20210310","West Coast","No-take","122","Yes","No"
"2021-03_West-Coast_BOSS","91","20210308_0735-1537_TOP_0046.mp4","0.78022","Labridae","Ophthalmolepis","lineolatus",1,"-34.0807","114.928","20210308","West Coast","No-take","44.8","Yes","No"
"2021-03_West-Coast_BOSS","91","20210308_0735-1537_TOP_0046.mp4","1.61884","Scorpididae","Neatypus","obliquus",3,"-34.0807","114.928","20210308","West Coast","No-take","44.8","Yes","No"
"2021-03_West-Coast_BOSS","92","20210308_0735-1537_TOP_0071.mp4","0.87254","Chaetodontidae","Chelmonops","curiosus",2,"-34.101","114.918","20210308","West Coast","No-take","44.3","Yes","No"
"2021-03_West-Coast_BOSS","92","20210308_0735-1537_TOP_0071.mp4","1.01351","Labridae","Coris","auricularis",1,"-34.101","114.918","20210308","West Coast","No-take","44.3","Yes","No"
"2021-03_West-Coast_BOSS","92","20210308_0735-1537_TOP_0071.mp4","0.52970","Labridae","Pseudolabrus","biserialis",13,"-34.101","114.918","20210308","West Coast","No-take","44.3","Yes","No"
"2021-03_West-Coast_BOSS","92","20210308_0735-1537_TOP_0071.mp4","0.30391","Pomacentridae","Chromis","klunzingeri",9,"-34.101","114.918","20210308","West Coast","No-take","44.3","Yes","No"
"2021-03_West-Coast_BOSS","92","20210308_0735-1537_TOP_0072.mp4","2.48470","Scorpididae","Neatypus","obliquus",1,"-34.101","114.918","20210308","West Coast","No-take","44.3","Yes","No"
"2021-03_West-Coast_BOSS","93","20210309_0735-1530_TOP_0015_0001.mp4","1.05856","Labridae","Coris","auricularis",6,"-34.1196","114.845","20210309","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","93","20210309_0735-1530_TOP_0015_0001.mp4","2.36014","Labridae","Ophthalmolepis","lineolatus",4,"-34.1196","114.845","20210309","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","93","20210309_0735-1530_TOP_0015_0001.mp4","0.22272","Labridae","Pseudolabrus","biserialis",2,"-34.1196","114.845","20210309","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","93","20210309_0735-1530_TOP_0015_0001.mp4","1.07163","Mullidae","Parupeneus","chrysopleuron",1,"-34.1196","114.845","20210309","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","93","20210309_0735-1530_TOP_0015_0001.mp4","1.08497","Pomacentridae","Chromis","klunzingeri",2,"-34.1196","114.845","20210309","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","94","20210310_0737-1601_TOP_0042.mp4","0.30809","Labridae","Coris","auricularis",1,"-34.0889","114.787","20210310","West Coast","No-take","62.7","Yes","No"
"2021-03_West-Coast_BOSS","94","20210310_0737-1601_TOP_0042.mp4","1.32271","Labridae","Suezichthys","bifurcatus",1,"-34.0889","114.787","20210310","West Coast","No-take","62.7","Yes","No"
"2021-03_West-Coast_BOSS","94","20210310_0737-1601_TOP_0042.mp4","0.09315","Mullidae","Parupeneus","chrysopleuron",1,"-34.0889","114.787","20210310","West Coast","No-take","62.7","Yes","No"
"2021-03_West-Coast_BOSS","94","20210310_0737-1601_TOP_0042.mp4","0.71711","Scorpididae","Neatypus","obliquus",1,"-34.0889","114.787","20210310","West Coast","No-take","62.7","Yes","No"
"2021-03_West-Coast_BOSS","94","20210310_0737-1601_TOP_0042.mp4","0.56417","Serranidae","Caesioperca","spp",6,"-34.0889","114.787","20210310","West Coast","No-take","62.7","Yes","No"
"2021-03_West-Coast_BOSS","94","20210310_0737-1601_TOP_0042.mp4","0.30030","SUS","SUS","SUS",8,"-34.0889","114.787","20210310","West Coast","No-take","62.7","Yes","No"
"2021-03_West-Coast_BOSS","95","20210308_0735-1537_TOP_0149.mp4","1.47870","Labridae","Coris","auricularis",2,"-34.1229","114.91","20210308","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","95","20210308_0735-1537_TOP_0149.mp4","1.01129","Labridae","Ophthalmolepis","lineolatus",3,"-34.1229","114.91","20210308","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","95","20210308_0735-1537_TOP_0149.mp4","0.91397","Labridae","Pseudolabrus","biserialis",10,"-34.1229","114.91","20210308","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","95","20210308_0735-1537_TOP_0149.mp4","1.93193","Monacanthidae","Meuschenia","galii",1,"-34.1229","114.91","20210308","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","95","20210308_0735-1537_TOP_0149.mp4","2.70965","Pomacentridae","Chromis","klunzingeri",23,"-34.1229","114.91","20210308","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","95","20210308_0735-1537_TOP_0149.mp4","0.79552","Serranidae","Caesioperca","spp",5,"-34.1229","114.91","20210308","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","96","20210310_0737-1601_TOP_0035.mp4","0.01502","Labridae","Ophthalmolepis","lineolatus",1,"-34.0975","114.776","20210310","West Coast","No-take","71.4","Yes","No"
"2021-03_West-Coast_BOSS","96","20210310_0737-1601_TOP_0035.mp4","0.63480","Labridae","Suezichthys","bifurcatus",2,"-34.0975","114.776","20210310","West Coast","No-take","71.4","Yes","No"
"2021-03_West-Coast_BOSS","96","20210310_0737-1601_TOP_0035.mp4","2.00589","Mullidae","Parupeneus","chrysopleuron",1,"-34.0975","114.776","20210310","West Coast","No-take","71.4","Yes","No"
"2021-03_West-Coast_BOSS","97","20210309_0735-1530_TOP_0019_0001.mp4","1.15810","Labridae","Coris","auricularis",2,"-34.0872","114.842","20210309","West Coast","No-take","44.8","Yes","No"
"2021-03_West-Coast_BOSS","97","20210309_0735-1530_TOP_0019_0001.mp4","1.25959","Labridae","Eupetrichthys","angustipes",2,"-34.0872","114.842","20210309","West Coast","No-take","44.8","Yes","No"
"2021-03_West-Coast_BOSS","97","20210309_0735-1530_TOP_0019_0001.mp4","2.64792","Labridae","Ophthalmolepis","lineolatus",4,"-34.0872","114.842","20210309","West Coast","No-take","44.8","Yes","No"
"2021-03_West-Coast_BOSS","97","20210309_0735-1530_TOP_0019_0001.mp4","1.49427","Labridae","Pseudolabrus","biserialis",6,"-34.0872","114.842","20210309","West Coast","No-take","44.8","Yes","No"
"2021-03_West-Coast_BOSS","97","20210309_0735-1530_TOP_0019_0001.mp4","0.68680","Pempherididae","Parapriacanthus","elongatus",150,"-34.0872","114.842","20210309","West Coast","No-take","44.8","Yes","No"
"2021-03_West-Coast_BOSS","97","20210309_0735-1530_TOP_0019_0001.mp4","0.40179","Pomacentridae","Chromis","klunzingeri",1,"-34.0872","114.842","20210309","West Coast","No-take","44.8","Yes","No"
"2021-03_West-Coast_BOSS","97","20210309_0735-1530_TOP_0019_0001.mp4","1.57852","Scorpididae","Neatypus","obliquus",4,"-34.0872","114.842","20210309","West Coast","No-take","44.8","Yes","No"
"2021-03_West-Coast_BOSS","97","20210309_0735-1530_TOP_0019_0001.mp4","2.90763","Serranidae","Caesioperca","spp",3,"-34.0872","114.842","20210309","West Coast","No-take","44.8","Yes","No"
"2021-03_West-Coast_BOSS","98","20210309_0735-1530_TOP_0011_0001.mp4","1.19731","Cheilodactylidae","Nemadactylus","valenciennesi",1,"-34.1139","114.856","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","98","20210309_0735-1530_TOP_0011_0001.mp4","2.92959","Labridae","Ophthalmolepis","lineolatus",2,"-34.1139","114.856","20210309","West Coast","No-take","43.5","Yes","No"
"2021-03_West-Coast_BOSS","98","20210309_0735-1530_TOP_0011_0001.mp4","0.71377","Labridae","Pseudolabrus","biserialis",8,"-34.1139","114.856","20210309","West Coast","No-take","43.5","Yes","No"
