"campaignid","sample","dataset","planned.or.exploratory","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","method","commonwealth.zone","state.zone","status"
"2020-10_south-west_BOSS","64",NA,NA,-34.0137,114.8964,"20201030","10:06:10",NA,"BOSS40",NA,"","",NA,"BU4","CON1 - Bottom only","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","C01",NA,NA,-34.015,114.8891,"20201030","10:16:53",NA,"BOSS41",NA,"","",NA,"BU4","CON1 - Bottom only","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","65",NA,NA,-34.0112,114.8889,"20201030","10:25:08",NA,"BOSS42",NA,"","",NA,"BU4","CON1 - Bottom only","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","272",NA,NA,-34.0087,114.8139,"20201030","10:52:55",NA,"BOSS43",50.1,"","",NA,"BU4","CON1 - Bottom only","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","337",NA,NA,-34.0054,114.8202,"20201030","11:01:29",NA,"BOSS44",43.8,"","",NA,"BU4","CON1 - Bottom only","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","273",NA,NA,-33.9987,114.8214,"20201030","11:09:00",NA,"BOSS45",46,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","328",NA,NA,-33.9936,114.8214,"20201030","11:16:15",NA,"BOSS46",44.8,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","269",NA,NA,-33.9887,114.8139,"20201030","11:26:27",NA,"BOSS47",47.7,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","145",NA,NA,-33.9862,114.8239,"20201030","11:36:14",NA,"BOSS48",44.3,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","147",NA,NA,-33.9812,114.8314,"20201030","11:45:03",NA,"BOSS49",43.6,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","158",NA,NA,-33.9812,114.8189,"20201030","11:57:31",NA,"BOSS50",46.1,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","146",NA,NA,-33.9762,114.8214,"20201030","12:05:43",NA,"BOSS51",45.3,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","157",NA,NA,-33.9712,114.8239,"20201030","12:14:40",NA,"BOSS52",44.7,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","OMR1",NA,NA,-33.9676,114.9582,"20201030","13:03:59",NA,"BOSS53",35.6,"Claude","Yes",NA,"BU4","CON1","BOSS",NA,NA,"Fished"
"2020-10_south-west_BOSS","OMR2",NA,NA,-33.9679,114.9551,"20201030","13:15:35",NA,"BOSS54",38,"Claude","Yes",NA,"BU4","CON1","BOSS",NA,NA,"Fished"
"2020-10_south-west_BOSS","OMR3",NA,NA,-33.9685,114.9543,"20201030","13:23:54",NA,"BOSS55",38,"Claude","Yes",NA,"BU4","CON1","BOSS",NA,NA,"Fished"
"2020-10_south-west_BOSS","OMR4",NA,NA,-33.9682,114.9529,"20201030","13:35:02",NA,"BOSS56",38.6,"Claude","Yes",NA,"BU4","CON1","BOSS",NA,NA,"Fished"
"2020-10_south-west_BOSS","216",NA,NA,-34.0612,114.9164,"20201031","07:01:16",NA,"BOSS57",47.5,"Rachel","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","235",NA,NA,-34.0912,114.9364,"20201031","07:11:46",NA,"BOSS58",47,"Rachel","Yes",NA,"BU4","CON1","BOSS",NA,"Cape Freycinet Sanctuary Zone","No-take"
"2020-10_south-west_BOSS","217",NA,NA,-34.0662,114.9189,"20201031","07:19:39",NA,"BOSS59",46.3,"Rachel","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","215",NA,NA,-34.0687,114.9264,"20201031","07:28:33",NA,"BOSS60",46.9,"Rachel","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","356",NA,NA,-34.0696,114.9185,"20201031","07:39:03",NA,"BOSS61",47.2,"Rachel","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","218",NA,NA,-34.0737,114.9214,"20201031","07:53:09",NA,"BOSS62",46.5,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","102",NA,NA,-34.0712,114.9114,"20201031","08:02:56",NA,"BOSS63",46.4,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","100",NA,NA,-34.0762,114.9089,"20201031","08:12:11",NA,"BOSS64",44.5,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","119",NA,NA,-34.0762,114.9039,"20201031","08:20:22",NA,"BOSS65",43.5,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","101",NA,NA,-34.0787,114.8964,"20201031","08:29:57",NA,"BOSS66",43.4,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","236",NA,NA,-34.0812,114.9239,"20201031","08:47:27",NA,"BOSS67",46,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","237",NA,NA,-34.0812,114.9364,"20201031","08:57:11",NA,"BOSS68",43.2,"","",NA,"BU4","","BOSS",NA,"Cape Freycinet Sanctuary Zone","No-take"
"2020-10_south-west_BOSS","C02",NA,NA,-34.085378,114.927902,"C02","09:07:10",NA,"BOSS69",45,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","235REDO",NA,NA,-34.0912,114.9364,"20201031","09:17:31",NA,"BOSS70",44.3,"","",NA,"BU4","","BOSS",NA,"Cape Freycinet Sanctuary Zone","No-take"
"2020-10_south-west_BOSS","239",NA,NA,-34.0912,114.9314,"20201031","09:25:33",NA,"BOSS71",45.3,"","",NA,"BU4","","BOSS",NA,"Cape Freycinet Sanctuary Zone","No-take"
"2020-10_south-west_BOSS","91",NA,NA,-34.0937,114.8939,"20201031","09:43:27",NA,"BOSS72",42.7,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","80",NA,NA,-34.0937,114.8889,"20201031","09:51:03",NA,"BOSS73",43.1,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","81",NA,NA,-34.0987,114.8914,"20201031","09:59:33",NA,"BOSS74",43.3,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","92",NA,NA,-34.0987,114.8864,"20201031","10:07:45",NA,"BOSS75",41.3,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","210",NA,NA,-34.0912,114.8739,"20201031","10:19:54",NA,"BOSS76",43.9,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","336",NA,NA,-34.0924,114.8664,"20201031","10:28:58",NA,"BOSS77",43.1,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","195",NA,NA,-34.0937,114.8589,"20201031","10:37:50",NA,"BOSS78",44.4,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","199",NA,NA,-34.0862,114.8614,"20201031","10:47:22",NA,"BOSS79",42.7,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","16",NA,NA,-34.0737,114.8689,"20201031","11:16:16",NA,"BOSS80",41.4,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","17",NA,NA,-34.0637,114.8764,"20201031","11:26:32",NA,"BOSS81",41,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","34",NA,NA,-34.0612,114.8714,"20201031","11:34:38",NA,"BOSS82",41.4,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","15",NA,NA,-34.0612,114.8664,"20201031","11:42:46",NA,"BOSS83",41.6,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","223",NA,NA,-34.0712,114.8464,"20201031","11:58:00",NA,"BOSS84",44.2,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","225",NA,NA,-34.0712,114.8339,"20201031","12:09:16",NA,"BOSS85",45.2,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","222",NA,NA,-34.0662,114.8314,"20201031","12:18:32",NA,"BOSS86",46.9,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","C03.1",NA,NA,-34.066438,114.83978,"20201031","12:28:05",NA,"BOSS87",42.4,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","C03.2",NA,NA,-34.066438,114.83978,"20201031","12:35:55",NA,"BOSS88",43.4,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","226",NA,NA,-34.0637,114.8439,"20201031","12:43:58",NA,"BOSS89",44,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","224",NA,NA,-34.0612,114.8389,"20201031","12:53:00",NA,"BOSS90",44.9,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","220",NA,NA,-34.0562,114.8439,"20201031","13:01:48",NA,"BOSS91",43.9,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","353",NA,NA,-34.0544,114.8391,"20201031","13:11:00",NA,"BOSS92",45,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","201",NA,NA,-34.0562,114.8339,"20201031","13:19:40",NA,"BOSS93",46.3,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","72",NA,NA,-34.0362,114.8464,"20201031","13:36:24",NA,"BOSS94",43.3,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","75",NA,NA,-34.0337,114.8539,"20201031","13:45:35",NA,"BOSS95",42.6,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","74",NA,NA,-34.0287,114.8514,"20201031","13:55:30",NA,"BOSS96",43.2,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","73",NA,NA,-34.0287,114.8589,"20201031","14:03:39",NA,"BOSS97",42.2,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","264",NA,NA,-34.0187,114.8739,"20201031","14:24:30",NA,"BOSS98",42.4,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","66",NA,NA,-34.0162,114.8814,"20201031","14:33:06",NA,"BOSS99",42.5,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","339",NA,NA,-34.0146,114.8785,"20201031","14:40:57",NA,"BOSS100",42.1,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","262",NA,NA,-34.0137,114.8739,"20201031","14:48:37",NA,"BOSS101",42.1,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","263",NA,NA,-34.0087,114.8789,"20201031","14:57:46",NA,"BOSS102",42.6,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","278",NA,NA,-34.1112,114.6389,"20201104","07:43",NA,"BOSS103",140,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","40",NA,NA,-34.1037,114.7139,"20201104","10:31:33",NA,"BOSS104",130,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","36",NA,NA,-34.1037,114.7189,"20201104","10:42:42",NA,"BOSS105",129,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","37",NA,NA,-34.1087,114.7189,"20201104","10:54:04",NA,"BOSS106",129,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","308",NA,NA,-34.1112,114.7289,"20201104","11:08:18",NA,"BOSS107",125,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","333",NA,NA,-34.113,114.7251,"20201104","11:20:14",NA,"BOSS108",125,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","307",NA,NA,-34.1187,114.7264,"20201104","12:18:00",NA,"BOSS109",119,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","95",NA,NA,-34.1262,114.7339,"20201104","12:33:38",NA,"BOSS110",127,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","98",NA,NA,-34.1337,114.7314,"20201104","12:50:15",NA,"BOSS111",128,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","110",NA,NA,-34.1412,114.7289,"20201104","13:03:23",NA,"BOSS112",129,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","96",NA,NA,-34.1362,114.7364,"20201104","13:16:25",NA,"BOSS113",126,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","377",NA,NA,-34.1387,114.7589,"20201104","13:36:50",NA,"BOSS114",115,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","59",NA,NA,-34.1412,114.7664,"20201104","13:49:33",NA,"BOSS115",110,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","58",NA,NA,-34.1362,114.7739,"20201104","14:02:50",NA,"BOSS116",94.3,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","62",NA,NA,-34.1337,114.7664,"20201104","14:13:05",NA,"BOSS117",108,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","297",NA,NA,-34.1062,114.7489,"20201104","14:33:05",NA,"BOSS118",115,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","295",NA,NA,-34.1037,114.7539,"20201104","14:43:23",NA,"BOSS119",112,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","331",NA,NA,-34.0984,114.7501,"20201104","14:53:29",NA,"BOSS120",111,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","313",NA,NA,-34.0962,114.7564,"20201104","15:04",NA,"BOSS121",105,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","282",NA,NA,-34.1462,114.5439,"20201107","06:52:16",NA,"BOSS122",147,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","265",NA,NA,-34.1487,114.5364,"20201107","07:07:03",NA,"BOSS123",148,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","340",NA,NA,-34.143,114.5378,"20201107","07:21:23",NA,"BOSS124",148,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","281",NA,NA,-34.1387,114.5414,"20201107","07:34:00",NA,"BOSS125",147,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","283",NA,NA,-34.1387,114.5364,"20201107","07:44:40",NA,"BOSS126",149,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","342",NA,NA,-34.0958,114.4752,"20201107","08:22:30",NA,"BOSS127",229,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","288",NA,NA,-34.0912,114.4814,"20201107","08:39:29",NA,"BOSS128",201,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","274",NA,NA,-34.0912,114.4764,"20201107","08:51:59",NA,"BOSS129",218,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","286",NA,NA,-34.0787,114.4789,"20201107","09:13:10",NA,"BOSS131",203,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","285",NA,NA,-34.0737,114.4764,"20201107","09:26:10",NA,"BOSS132",215,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","341",NA,NA,-34.0725,114.4776,"20201107","09:39:17",NA,"BOSS133",215,"","",NA,"BU4","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","284",NA,NA,-34.0662,114.4764,"20201107","10:33:35",NA,"BOSS134",230,"Claude","Yes",NA,"BU4","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","321",NA,NA,-34.0482,114.4681,"20201107","10:54:39",NA,"BOSS135",242,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","358",NA,NA,-34.0462,114.4764,"20201107","11:08:35",NA,"BOSS136",213,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","360",NA,NA,-34.0437,114.4714,"20201107","11:22:49",NA,"BOSS137",255,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","248",NA,NA,-34.0362,114.4889,"20201107","11:36",NA,"BOSS138",154,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","135",NA,NA,-34.0337,114.4839,"20201107","11:51:47",NA,"BOSS139",170,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","247",NA,NA,-34.0337,114.4789,"20201107","12:03:22",NA,"BOSS140",197,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","136",NA,NA,-34.0287,114.4789,"20201107","12:16:17",NA,"BOSS141",180,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","76",NA,NA,-34.0237,114.4689,"20201107","12:33:47",NA,"BOSS142",233,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","78",NA,NA,-34.0162,114.4689,"20201107","12:49:14",NA,"BOSS143",219,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","63",NA,NA,-34.0112,114.4739,"20201107","13:02:42",NA,"BOSS144",203,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","77",NA,NA,-34.0112,114.4664,"20201107","13:16:24",NA,"BOSS145",221,"Claude","Yes",NA,"BU4","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","347",NA,NA,-34.0287,114.5414,"20201107","13:44:04",NA,"BOSS146",146,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","322",NA,NA,-34.0327,114.5439,"20201107","13:56:13",NA,"BOSS147",145,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","346",NA,NA,-34.0262,114.5464,"20201107","14:08",NA,"BOSS148",145,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","345",NA,NA,-34.0287,114.5514,"20201107","14:17:40",NA,"BOSS149",146,"","",NA,"BU4","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","49",NA,NA,-34.0612,114.7064,"20201108","07:03:31",NA,"BOSS150",130,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","47",NA,NA,-34.0637,114.7114,"20201108","07:14:14",NA,"BOSS151",127,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","46",NA,NA,-34.0687,114.7114,"20201108","07:25:59",NA,"BOSS152",125,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","290",NA,NA,-34.0687,114.7189,"20201108","07:38:01",NA,"BOSS153",124,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","302",NA,NA,-34.0712,114.7239,"20201108","07:48:30",NA,"BOSS154",122,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","329",NA,NA,-34.0648,114.7266,"20201108","07:59:37",NA,"BOSS155",118,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","117",NA,NA,-34.0637,114.7389,"20201108","08:11:19",NA,"BOSS156",112,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","113",NA,NA,-34.0587,114.7389,"20201108","08:21:39",NA,"BOSS157",111,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","115",NA,NA,-34.0537,114.7364,"20201108","08:31:25",NA,"BOSS158",111,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","4",NA,NA,-34.0912,114.7814,"20201108","08:57:56",NA,"BOSS159",60,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","5",NA,NA,-34.0887,114.7764,"20201108","09:07:02",NA,"BOSS160",66,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","1",NA,NA,-34.0787,114.7789,"20201108","09:18:31",NA,"BOSS161",62.6,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","3",NA,NA,-34.0762,114.7839,"20201108","09:29:21",NA,"BOSS162",61.4,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","335",NA,NA,-34.0669,114.794,"20201108","09:40:59",NA,"BOSS163",54.9,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","206",NA,NA,-34.0637,114.7914,"20201108","09:49:23",NA,"BOSS164",58.2,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","204",NA,NA,-34.0662,114.7864,"20201108","09:59:09",NA,"BOSS165",60.6,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","207",NA,NA,-34.0612,114.7864,"20201108","10:08:10",NA,"BOSS166",60.2,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","312",NA,NA,-34.0662,114.7764,"20201108","10:20:56",NA,"BOSS167",65.2,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","334",NA,NA,-34.0616,114.7754,"20201108","10:29:33",NA,"BOSS168",63,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","310",NA,NA,-34.0587,114.7739,"20201108","10:37:49",NA,"BOSS169",64.1,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","311",NA,NA,-34.0562,114.7689,"20201108","10:47:06",NA,"BOSS170",67.2,"Rachel","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","327",NA,NA,-34.0295,114.7624,"20201108","11:34:53",NA,"BOSS171",64.9,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","267",NA,NA,-34.0262,114.7639,"20201108","11:42:58",NA,"BOSS172",62.7,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","365",NA,NA,-34.0237,114.7539,"20201108","11:54:40",NA,"BOSS173",72,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","266",NA,NA,-34.0212,114.7589,"20201108","12:03:40",NA,"BOSS174",67.3,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","325",NA,NA,-33.9918,114.7443,"20201108","12:21:33",NA,"BOSS175",82.4,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","361",NA,NA,-33.9887,114.7414,"20201108","12:30:37",NA,"BOSS176",84.3,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","374",NA,NA,-33.9862,114.7464,"20201108","12:39:45",NA,"BOSS177",74.8,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","363",NA,NA,-33.9862,114.7514,"20201108","12:48:25",NA,"BOSS178",65.6,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
