"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Carangidae","Carangoides","chrysophrys",478.28714,1963.0058,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Carangidae","Carangoides","fulvoguttatus",386.0277,2734.60198,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Labridae","Coris","caudimacula",68.37283,1617.90173,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Lethrinidae","Gymnocranius","sp1",423.50958,2754.08024,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Lethrinidae","Lethrinus","rubrioperculatus",366.69139,1534.84326,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Lethrinidae","Lethrinus","rubrioperculatus",349.19961,1113.97087,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Lethrinidae","Lethrinus","rubrioperculatus",367.56332,2172.77095,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Lutjanidae","Lutjanus","sebae",599.06486,1316.99111,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Mullidae","Upeneus","moluccensis",86.64393,2154.6452,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Nemipteridae","Nemipterus","spp",169.15067,1550.26434,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.36","2022-05_PtCloates_stereo-BRUVS",36,"Sparidae","Argyrops","spinifer",310.02953,1801.98859,-22.7318,113.5477,20220520,14:25:23,"NA","NA","NA",83.2,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Carangidae","Carangoides","chrysophrys",488.68954,4504.23355,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Carangidae","Carangoides","chrysophrys",409.68029,4452.17951,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Carangidae","Carangoides","fulvoguttatus",876.44453,5709.08807,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lethrinidae","Gymnocranius","sp1",345.94932,2391.71772,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lethrinidae","Lethrinus","miniatus",466.85051,1265.64469,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lethrinidae","Lethrinus","miniatus",504.7989,1373.01425,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lethrinidae","Lethrinus","ravus",304.64916,2131.43282,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lethrinidae","Lethrinus","ravus",305.12709,2968.98638,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lethrinidae","Lethrinus","ravus",236.72884,1995.31395,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lethrinidae","Lethrinus","ravus",280.29712,1203.13466,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lethrinidae","Lethrinus","rubrioperculatus",280.67325,1982.364,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lethrinidae","Lethrinus","rubrioperculatus",314.82159,2049.40092,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lutjanidae","Aphareus","rutilans",726.70254,2597.84138,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Lutjanidae","Lutjanus","sebae",491.23579,1189.44171,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Nemipteridae","Pentapodus","vitta",77.91002,2125.23677,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Pinguipedidae","Parapercis","clathrata",59.60593,1054.97345,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Serranidae","Plectropomus","spp",611.0384,1740.16667,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Serranidae","Plectropomus","spp",739.7908,2165.36469,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.37","2022-05_PtCloates_stereo-BRUVS",37,"Serranidae","Variola","louti",571.12258,4180.41602,-22.7475,113.5445,20220520,12:23:05,"NA","NA","NA",81.3,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.38","2022-05_PtCloates_stereo-BRUVS",38,"Carangidae","Decapterus","spp",325.2556,2563.50772,-22.6868,113.5642,20220526,08:38:39,"NA","NA","NA",78.6,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.38","2022-05_PtCloates_stereo-BRUVS",38,"Lethrinidae","Gymnocranius","sp1",162.6859,1460.5088,-22.6868,113.5642,20220526,08:38:39,"NA","NA","NA",78.6,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.38","2022-05_PtCloates_stereo-BRUVS",38,"Lethrinidae","Lethrinus","ravus",213.9283,1260.31892,-22.6868,113.5642,20220526,08:38:39,"NA","NA","NA",78.6,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.38","2022-05_PtCloates_stereo-BRUVS",38,"Lethrinidae","Lethrinus","rubrioperculatus",334.53069,1509.674,-22.6868,113.5642,20220526,08:38:39,"NA","NA","NA",78.6,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.38","2022-05_PtCloates_stereo-BRUVS",38,"Nemipteridae","Pentapodus","nagasakiensis",118.51502,1133.95392,-22.6868,113.5642,20220526,08:38:39,"NA","NA","NA",78.6,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.38","2022-05_PtCloates_stereo-BRUVS",38,"Nemipteridae","Pentapodus","nagasakiensis",117.07612,1700.37693,-22.6868,113.5642,20220526,08:38:39,"NA","NA","NA",78.6,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.38","2022-05_PtCloates_stereo-BRUVS",38,"Nemipteridae","Pentapodus","nagasakiensis",127.32801,1796.94166,-22.6868,113.5642,20220526,08:38:39,"NA","NA","NA",78.6,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Acanthuridae","Naso","fageni",482.0717,2952.1141,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Balistidae","Sufflamen","fraenatum",324.31461,6030.35637,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Balistidae","Sufflamen","fraenatum",328.8999,7211.02938,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Carangidae","Carangoides","chrysophrys",428.729,2857.01303,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Carangidae","Seriola","rivoliana",758.50459,4752.5946,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Carcharhinidae","Carcharhinus","albimarginatus",637.54137,1667.92294,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Carcharhinidae","Carcharhinus","albimarginatus",750.65267,1929.81899,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Cirrhitidae","Paracirrhites","forsteri",90.20315,2094.57751,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Cirrhitidae","Paracirrhites","forsteri",68.65819,2239.71254,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Labridae","Bodianus","solatus",73.75606,940.89845,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Labridae","Bodianus","solatus",276.24239,1626.0601,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Labridae","Diproctacanthus","xanthurus",91.31723,1616.71929,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Lethrinidae","Gymnocranius","sp1",463.00812,1459.84089,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Lethrinidae","Lethrinus","miniatus",381.85607,1239.78813,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Lethrinidae","Lethrinus","miniatus",446.22556,1292.82262,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Lethrinidae","Lethrinus","miniatus",434.59166,1483.25637,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Lethrinidae","Lethrinus","miniatus",361.46183,1148.25651,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Lethrinidae","Lethrinus","miniatus",431.3301,2459.64261,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Lethrinidae","Lethrinus","miniatus",506.55158,1390.37472,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Lethrinidae","Lethrinus","ravus",286.1238,1271.4485,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Lethrinidae","Lethrinus","ravus",282.10228,1363.85581,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.39","2022-05_PtCloates_stereo-BRUVS",39,"Lutjanidae","Lutjanus","sebae",580.69503,2235.72627,-22.7105,113.5539,20220522,10:35:24,"NA","NA","NA",78.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Balistidae","Abalistes","filamentosus",300.87976,4188.05219,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Balistidae","Abalistes","filamentosus",245.67015,4688.89292,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Carangidae","Carangoides","fulvoguttatus",668.41918,3903.14472,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Carangidae","Carangoides","fulvoguttatus",710.2128,2585.17279,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Carangidae","Seriolina","nigrofasciata",395.76895,2142.76953,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Carcharhinidae","Carcharhinus","spp",842.10807,4622.68477,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Gymnocranius","sp1",419.84394,2722.51095,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","miniatus",414.90623,2036.85203,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","miniatus",491.90446,1498.91336,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","nebulosus",484.04732,1156.46091,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","rubrioperculatus",319.78291,1419.1234,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","rubrioperculatus",329.42849,926.6638,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","rubrioperculatus",293.06487,892.60275,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","rubrioperculatus",352.75826,1106.32149,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","rubrioperculatus",322.05526,1039.13075,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","rubrioperculatus",336.77212,1691.76843,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lethrinidae","Lethrinus","rubrioperculatus",333.03707,1022.45104,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lutjanidae","Lutjanus","sebae",585.93658,1480.87843,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lutjanidae","Pristipomoides","sp1",414.78879,2169.20498,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Lutjanidae","Pristipomoides","sp1",466.68763,2361.98279,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Nemipteridae","Pentapodus","nagasakiensis",102.40993,1259.59988,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Nemipteridae","Pentapodus","nagasakiensis",122.05206,1259.47265,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Nemipteridae","Pentapodus","nagasakiensis",104.78728,1113.82484,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Nemipteridae","Pentapodus","nagasakiensis",132.11872,1489.5096,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Nemipteridae","Pentapodus","nagasakiensis",128.17593,1276.95262,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Scombridae","Scomberomorus","spp",560.15623,4940.01287,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.4","2022-05_PtCloates_stereo-BRUVS",4,"Serranidae","Epinephelus","areolatus",285.82497,2945.2429,-22.7337,113.5555,20220520,14:40:43,"NA","NA","NA",73.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Balistidae","Abalistes","filamentosus",331.4396,1672.72023,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Balistidae","Sufflamen","fraenatum",306.92731,1978.93637,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","chrysophrys",503.5219,1968.1918,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","fulvoguttatus",789.70568,3251.68905,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",336.67447,2156.03407,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",327.85355,2282.40229,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",326.94401,2504.56336,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",295.5042,1973.2115,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",343.6927,2339.30069,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",326.96896,2042.34659,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",312.34869,2584.72938,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",351.03781,2047.77332,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",355.12694,2440.48269,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",323.18582,2130.98265,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",304.35677,2071.27625,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",323.82867,1897.60265,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.40","2022-05_PtCloates_stereo-BRUVS",40,"Carangidae","Carangoides","gymnostethus",305.04556,1752.71326,-22.7522,113.5444,20220520,11:58:07,"NA","NA","NA",84.1,"Henry Evans","Yes","Yes"
