"sample","family","genus","species","length","range","number","mass.g","length.cm","campaignid","latitude","longitude","date.time","location","status","depth","successful.count","successful.length","id"
"220","Apogonidae","Ostorhinchus","aureus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Balistidae","Sufflamen","fraenatum",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Balistidae","Xanthichthys","lineopunctatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Caesionidae","Pterocaesio","chrysozona",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Carangidae","Carangoides","chrysophrys",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Carangidae","Carangoides","fulvoguttatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Carangidae","Carangoides","gymnostethus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Carangidae","Gnathanodon","speciosus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Carcharhinidae","Carcharhinus","albimarginatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Chaetodontidae","Heniochus","acuminatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Chaetodontidae","Heniochus","diphreutes",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Cirrhitidae","Cyprinocirrhites","polyactis",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Echeneidae","Echeneis","naucrates",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Holocentridae","Sargocentron","rubrum",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Labridae","Bodianus","solatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Labridae","Coris","caudimacula",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Labridae","Labroides","dimidiatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Labridae","Suezichthys","cyanolaemus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Lethrinidae","Lethrinus","ravus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Lethrinidae","Lethrinus","rubrioperculatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Lutjanidae","Aphareus","rutilans",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Lutjanidae","Lutjanus","lemniscatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Lutjanidae","Lutjanus","sebae",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Microdesmidae","Ptereleotris","heteroptera",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Mullidae","Parupeneus","cyclostomus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Mullidae","Parupeneus","spilurus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Nemipteridae","Pentapodus","nagasakiensis",126.80513,2878.18362,1,28.6050190495177,12.680513,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Pomacanthidae","Pomacanthus","semicirculatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Pomacentridae","Amblypomacentrus","breviceps",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Priacanthidae","Priacanthus","hamrur",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Serranidae","Cephalopholis","sonnerati",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Serranidae","Epinephelus","areolatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Serranidae","Epinephelus","multinotatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"220","Serranidae","Pseudanthias","georgei",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7067,113.5554,2022-05-25 07:00:42,"Point Cloates","No-take",80.8,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.220"
"221","Apogonidae","Ostorhinchus","aureus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Balistidae","Sufflamen","fraenatum",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Balistidae","Xanthichthys","lineopunctatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Caesionidae","Pterocaesio","chrysozona",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Carangidae","Carangoides","chrysophrys",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Carangidae","Carangoides","fulvoguttatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Carangidae","Carangoides","gymnostethus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Carangidae","Gnathanodon","speciosus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Carcharhinidae","Carcharhinus","albimarginatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Chaetodontidae","Heniochus","acuminatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Chaetodontidae","Heniochus","diphreutes",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Cirrhitidae","Cyprinocirrhites","polyactis",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Echeneidae","Echeneis","naucrates",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Holocentridae","Sargocentron","rubrum",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Labridae","Bodianus","solatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Labridae","Coris","caudimacula",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Labridae","Labroides","dimidiatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Labridae","Suezichthys","cyanolaemus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Lethrinidae","Lethrinus","ravus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Lethrinidae","Lethrinus","rubrioperculatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Lutjanidae","Aphareus","rutilans",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Lutjanidae","Lutjanus","lemniscatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Lutjanidae","Lutjanus","sebae",595.09924,3051.43474,1,4510.72008971427,59.509924,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Microdesmidae","Ptereleotris","heteroptera",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Mullidae","Parupeneus","cyclostomus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Mullidae","Parupeneus","spilurus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Nemipteridae","Pentapodus","nagasakiensis",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Pomacanthidae","Pomacanthus","semicirculatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Pomacentridae","Amblypomacentrus","breviceps",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Priacanthidae","Priacanthus","hamrur",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Serranidae","Cephalopholis","sonnerati",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Serranidae","Epinephelus","areolatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Serranidae","Epinephelus","multinotatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"221","Serranidae","Pseudanthias","georgei",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7519,113.5483,2022-05-19 02:12:53,"Point Cloates","No-take",78.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.221"
"222","Apogonidae","Ostorhinchus","aureus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Balistidae","Sufflamen","fraenatum",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Balistidae","Xanthichthys","lineopunctatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Caesionidae","Pterocaesio","chrysozona",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Carangidae","Carangoides","chrysophrys",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Carangidae","Carangoides","fulvoguttatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Carangidae","Carangoides","gymnostethus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Carangidae","Gnathanodon","speciosus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Carcharhinidae","Carcharhinus","albimarginatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Chaetodontidae","Heniochus","acuminatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Chaetodontidae","Heniochus","diphreutes",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Cirrhitidae","Cyprinocirrhites","polyactis",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Echeneidae","Echeneis","naucrates",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Holocentridae","Sargocentron","rubrum",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Labridae","Bodianus","solatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Labridae","Coris","caudimacula",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Labridae","Labroides","dimidiatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Labridae","Suezichthys","cyanolaemus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Lethrinidae","Lethrinus","ravus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Lethrinidae","Lethrinus","rubrioperculatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Lutjanidae","Aphareus","rutilans",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Lutjanidae","Lutjanus","lemniscatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Lutjanidae","Lutjanus","sebae",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Microdesmidae","Ptereleotris","heteroptera",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
"222","Mullidae","Parupeneus","cyclostomus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.6884,113.561,2022-05-26 07:37:06,"Point Cloates","No-take",78.2,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.222"
