sample,Acanthuridae Naso tuberosus,Aracanidae Anoplocapros lenticularis,Berycidae Centroberyx gerrardi,Berycidae Centroberyx sp1,Callanthiidae Callanthias australis,Carangidae Carangoides sp1,Carangidae Carangoides sp10,Carangidae Pseudocaranx spp,Carangidae Seriola hippos,Carangidae Seriola lalandi,Carangidae Unknown sp10,Chaetodontidae Chelmonops curiosus,Cheilodactylidae Dactylophora nigricans,Cheilodactylidae Nemadactylus valenciennesi,Dasyatidae Bathytoshia brevicaudata,Diodontidae Diodon nicthemerus,Enoplosidae Enoplosus armatus,Gerreidae Parequula elongata,Gerreidae Parequula melbournensis,Glaucosomatidae Glaucosoma hebraicum,Kyphosidae Girella tephraeops,Labridae Achoerodus gouldii,Labridae Austrolabrus maculatus,Labridae Bodianus frenchii,Labridae Bodianus vulpinus,Labridae Choerodon rubescens,Labridae Coris auricularis,Labridae Dotalabrus aurantiacus,Labridae Eupetrichthys angustipes,Labridae Notolabrus parilus,Labridae Ophthalmolepis lineolatus,Labridae Pseudolabrus biserialis,Labridae Suezichthys bifurcatus,Labridae Unknown spp,Monacanthidae Acanthaluteres vittiger,Monacanthidae Meuschenia flavolineata,Monacanthidae Meuschenia freycineti,Monacanthidae Meuschenia galii,Monacanthidae Meuschenia hippocrepis,Monacanthidae Meuschenia scaber,Monacanthidae Meuschenia venusta,Monacanthidae Nelusetta ayraud,Monacanthidae Unknown spp,Monocentridae Cleidopus gloriamaris,Mullidae Parupeneus chrysopleuron,Mullidae Upeneichthys vlamingii,Neosebastidae Neosebastes bougainvillii,Neosebastidae Neosebastes nigropunctatus,Neosebastidae Neosebastes pandus,Neosebastidae Neosebastes sp1,Odacidae Olisthops cyanomelas,Odacidae Siphonognathus spp,Odontaspididae Carcharias taurus,Oplegnathidae Oplegnathus woodwardi,Orectolobidae Orectolobus spp,Ostraciidae Aracana aurita,Parascylliidae Parascyllium variolatum,Pempheridae Parapriacanthus elongatus,Pempherididae Pempheris klunzingeri,Pentacerotidae Pentaceropsis recurvirostris,Pinguipedidae Parapercis naevosa,Pinguipedidae Parapercis ramsayi,Pinguipedidae Unknown spp,Platycephalidae Platycephalus spp,Plesiopidae Trachinops noarlungae,Polyprionidae Polyprion oxygeneios,Pomacentridae Chromis klunzingeri,Pomacentridae Chromis westaustralis,Pomacentridae Parma bicolor,Scorpididae Neatypus obliquus,Scorpididae Scorpis aequipinnis,Scorpididae Scorpis georgiana,Scorpididae Tilodon sexfasciatus,Serranidae Caesioperca spp,Serranidae Epinephelides armatus,Sparidae Chrysophrys auratus,Squalidae Squalus spp,SUS SUS sus,Urolophidae Trygonoptera mucosa,Aplodactylidae Aplodactylus westralis,Aracanidae Anoplocapros amygdaloides,Aracanidae Caprichthys gymnura,Aulopidae Latropiscis purpurissatus,Batrachoididae Batrachomoeus rubricephalus,Berycidae Unknown sp1,Callanthiidae Callanthias allporti,Carangidae Trachurus novaezelandiae,Carcharhinidae Carcharhinus brevipinna,Carcharhinidae Carcharhinus limbatus,Carcharhinidae Carcharhinus plumbeus,Carcharhinidae Carcharhinus spp,Carcharhinidae Unknown spp,Clupeidae Hyperlophus vittatus,Dinolestidae Dinolestes lewini,Gerraidae Parequula elongata,Gobiesocidae Aspasmogaster occidentalis,Gobiesocidae Unknown spp,Haemulidae Plectorhinchus flavomaculatus,Heterodontidae Heterodontus portusjacksoni,Holocentridae Unknown spp,Kyphosidae Kyphosus sydneyanus,Labridae Halichoeres brownfieldi,Labridae Heteroscarus acroptilus,Labridae Labroides dimidiatus,Labridae Pictilabrus laticlavius,Labridae Suezichthys cyanolaemus,Lethrinidae Gymnocranius grandoculis,Monacanthidae Acanthaluteres brownii,Monacanthidae Brachaluteres jacksonianus,Monacanthidae Eubalichthys bucephalus,Monacanthidae Eubalichthys mosaicus,Monacanthidae Meuschenia australis,Monacanthidae Scobinichthys granulatus,Moridae Pseudophycis barbata,Muraenidae Gymnothorax prasinus,Muraenidae Gymnothorax woodwardi,Myliobatidae Myliobatis tenuicaudatus,Nemipteridae Pentapodus vitta,Odacidae Siphonognathus caninis,Odacidae Siphonognathus sp1,Paralichthyidae Pseudorhombus sp10,Parascylliidae Parascyllium ferrugineum,Pentacerotidae Parazanclistius hutchinsi,Pinguipedidae Parapercis haackei,Pinguipedidae Parapercis spp,Platycephalidae Leviprora spp,Plesiopidae Paraplesiops meleagris,Pomacentridae Parma occidentalis,Pristiophoridae Pristiophorus cirratus,Rhinobatidae Aptychotrema vincentiana,Rhinobatidae Trygonorrhina dumerilii,Scombridae Sarda orientalis,Scombridae Unknown spp,Scorpaenidae Scorpaena sumptuosa,Scyliorhinidae Asymbolus occiduus,Scyliorhinidae Aulohalaelurus labiosus,Serranidae Hypoplectrodes nigroruber,Serranidae Hyporthodus octofasciatus,Serranidae Othos dentex,Sillaginidae Sillaginodes punctatus,Sillaginidae Sillago spp,Sphyraenidae Sphyraena novaehollandiae,Sphyraenidae Sphyraena spp,Sphyrnidae Sphyrna spp,Sphyrnidae Sphyrna zygaena,Tetraodontidae Omegophora armilla,Triakidae Furgaleus macki,Triakidae Galeorhinus galeus,Triakidae Mustelus antarcticus,Triglidae Chelidonichthys kumu,Triglidae Pterygotrigla polyommata,Urolophidae Trygonoptera ovalis,Urolophidae Urolophus circularis,,method,unique_id,campaignid,latitude,longitude,status,depth,broad.ascidians,broad.bryozoa,rock,broad.crinoids,broad.hydroids,broad.invertebrate.complex,macroalgae,broad.octocoral.black,reef,seagrasses,broad.sponges,broad.stony.corals,broad.total.points.annotated,broad.true.anemones,sand,fov.facing.up,fov.limited,fov.open,mean.relief,sd.relief,z,slope,aspect,tpi,tri,roughness,detrended,lineartrend,inverts
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_7,2021-03_West-Coast_BOSS,-34.0995,114.853,No-take,44.2,0,0,0.039473684,0,0,0,0.421052632,0,0.618421053,0.131578947,2,0,76,0,0.381578947,0,NA,100,2.265625,0.821191305,-42.69222641,0.05634323,182.6654819,0.237745285,0.237745285,0.640983582,-27.1778183,-15.51440716,0.026315789
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,6,11,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_70,2021-03_West-Coast_BOSS,-34.1321,114.922,No-take,38.7,0,0,0,0,0,0,0.306666667,0,1,0.693333333,0,0,75,0,0,0,NA,100,3,0,-35.54700851,0.374663047,265.1536602,0.871579647,1.283770084,3.782188416,-19.52316284,-16.02384567,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_71,2021-03_West-Coast_BOSS,-34.0923,114.908,No-take,43.5,0,0,0.037974684,0,0,0,0.82278481,0,0.936708861,0.063291139,1,0,79,0,0.063291139,0,NA,100,2.836065574,0.373288444,-42.93856812,0.070372758,272.0913123,0.052958488,0.22130394,0.805980682,-21.45701027,-21.48155785,0.012658228
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_72,2021-03_West-Coast_BOSS,-34.0685,114.747,No-take,105,0,0,0.0375,0,1,0,0,0,0.05,0,0,0,80,0,0.95,0,NA,100,0.80952381,0.395830807,-103.8072205,0.879183695,253.6502181,-0.339537621,2.820626259,9.633171082,-10.84908199,-92.95813751,0.0125
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_73,2021-03_West-Coast_BOSS,-34.0802,114.848,No-take,43.4,0,0,0.051948052,0,0,0,0.909090909,0,0.974025974,0,1,0,77,0,0.025974026,0,NA,100,2.409836066,0.495884704,-43.44789505,0.100518037,272.2738753,-0.180112839,0.311675072,0.830844879,-29.64804649,-13.79984951,0.012987013
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_74,2021-03_West-Coast_BOSS,-34.0513,114.769,No-take,64.9,0,0,0.397435897,0,0,11,0.038461538,0,0.858974359,0,22,0,78,0,0.141025641,0,NA,100,2.02739726,0.470596629,-64.05154419,0.415643423,256.0832786,0.590549469,1.492210388,5.19046402,-3.911257744,-60.14028549,0.423076923
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_75,2021-03_West-Coast_BOSS,-34.0836,114.816,No-take,49.6,0,0,0.225352113,0,0,0,0.718309859,0,0.985915493,0.014084507,2,0,71,0,0.014084507,0,NA,100,2.403225806,0.556914139,-48.83659744,0.115387024,273.310209,-0.197496414,0.359079361,1.043621063,-20.94454193,-27.89205551,0.028169014
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_76,2021-03_West-Coast_BOSS,-34.1217,114.916,No-take,43.3,0,0,0.025316456,0,0,0,0.582278481,0,0.949367089,0.278481013,5,0,79,0,0.050632911,0,NA,100,2.868852459,0.340363033,-41.27132797,0.393048017,16.32579978,0.075378418,1.412732124,4.165691376,-24.65044594,-16.62088203,0.063291139
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_77,2021-03_West-Coast_BOSS,-34.0979,114.75,No-take,111,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,NA,100,0,0,-111.1803055,0.821842949,249.9546069,-0.289061546,2.631594658,8.711685181,-2.752476454,-108.4278259,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_78,2021-03_West-Coast_BOSS,-34.1182,114.841,No-take,46.7,0,0,0.013157895,0,0,0,0.697368421,0,1,0.184210526,8,0,76,0,0,0,NA,100,2.918032787,0.378377323,-45.46723557,0.123392953,252.8433648,0.218249798,0.418932438,1.10395813,-18.17438316,-27.2928524,0.105263158
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_79,2021-03_West-Coast_BOSS,-34.0875,114.783,No-take,63.5,0,0,0.112676056,0,0,4,0.211267606,0,0.492957746,0,8,0,71,0,0.507042254,0,NA,100,1.491803279,0.766440927,-61.88863373,0.205906122,259.3713799,-0.057790756,0.682055473,2.266098022,-2.289846897,-59.5987854,0.169014085
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_8,2021-03_West-Coast_BOSS,-34.0554,114.851,No-take,42.5,0,0,0.139240506,0,0,0,0.46835443,0,0.797468354,0.113924051,6,0,79,0,0.202531646,0,NA,100,2.111111111,0.571108461,-42.44519424,0.107018942,266.9799311,-0.130986214,0.328398705,0.926174164,-28.52471352,-13.92048168,0.075949367
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_80,2021-03_West-Coast_BOSS,-34.1034,114.832,No-take,46.6,0,0,0.3,0,0,0,0.6375,0,0.975,0.025,1,0,80,0,0.025,0,NA,100,2.142857143,0.503444358,-46.40329361,0.103848616,246.3686863,0.215909958,0.357266426,1.04940033,-19.98856163,-26.41473198,0.0125
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_81,2021-03_West-Coast_BOSS,-34.0726,114.775,No-take,67.3,0,0,0.012658228,0,1,11,0.075949367,1,0.481012658,0,18,0,79,0,0.518987342,0,NA,100,1.646153846,0.623266828,-66.06093597,0.588969617,266.5449769,-0.289353848,1.992255688,5.926410675,-3.391232252,-62.66970444,0.392405063
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_82,2021-03_West-Coast_BOSS,-34.0964,114.759,No-take,100,1,0,0.01369863,0,2,6,0,0,0.205479452,0,5,0,73,0,0.794520548,0,NA,100,0.793650794,0.480548415,-95.85594177,0.864348891,254.3311734,0.658251762,2.795186043,9.098190308,-1.598680019,-94.25726318,0.191780822
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_83,2021-03_West-Coast_BOSS,-34.1341,114.838,No-take,47.9,0,0,0.473684211,0,0,0,0.407894737,0,0.894736842,0.013157895,0,0,76,0,0.105263158,0,NA,100,1.523076923,0.663976946,-46.87702942,0.10673868,275.6581853,-0.208133221,0.337538242,0.964550018,-10.31333733,-36.563694,0
84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_84,2021-03_West-Coast_BOSS,-34.1034,114.78,No-take,69,0,0,0.675675676,0,0,4,0.013513514,0,0.959459459,0,16,0,74,0,0.040540541,0,NA,100,2.045454545,0.209895079,-70.56656647,1.345507265,253.8335443,0.237295151,4.354263306,14.02623749,4.500637054,-75.06719971,0.27027027
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_85,2021-03_West-Coast_BOSS,-34.0701,114.767,No-take,76.3,0,0,0.114285714,0,0,13,0,1,0.628571429,0,22,0,70,0,0.371428571,0,NA,100,1.936507937,0.564344206,-77.07342529,1.250314575,256.9302806,0.485604286,4.023171425,12.5278244,-6.99488306,-70.07854462,0.514285714
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_86,2021-03_West-Coast_BOSS,-34.0774,114.865,No-take,41.2,0,0,0.205479452,0,0,0,0.616438356,0,0.917808219,0.095890411,0,0,73,0,0.082191781,0,NA,100,2.31147541,0.671837868,-41.95736313,0.10251837,232.5615228,0.130373001,0.323576927,1.18327713,-28.91010284,-13.04725933,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_87,2021-03_West-Coast_BOSS,-34.1259,114.805,No-take,59.2,0,0,0.337662338,0,0,0,0.246753247,0,0.974025974,0,30,0,77,0,0.025974026,0,NA,100,2.090909091,0.547083814,-58.36824036,0.331099,259.5502311,0.190999985,1.091152191,3.371303558,4.744286537,-63.11252594,0.38961039
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_88,2021-03_West-Coast_BOSS,-34.1351,114.827,No-take,50.3,0,0,0.230769231,0,0,0,0.487179487,0,1,0.192307692,7,0,78,0,0,0,NA,100,2.455882353,0.530666253,-48.72528076,0.117200828,253.4357841,0.180181026,0.38974905,1.006015778,-0.662874103,-48.06240845,0.08974359
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2021-03_West-Coast_BOSS_89,2021-03_West-Coast_BOSS,-34.0945,114.775,No-take,72.3,0,0,0.341772152,0,0,0,0.088607595,0,0.455696203,0,2,0,79,0,0.544303797,0,NA,100,1.666666667,0.560112034,-69.05105591,0.920430896,242.9793009,1.431147575,3.130568504,10.69503021,5.121350288,-74.17240906,0.025316456
